,resource,resource_type,direct_access,frequency,member_id,version,time_range,resolution,file_fullpath,file_basename,file_dirname
1198,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,075,v1,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19980101_19981231_075.nc4,conus_daily_eighth_19980101_19981231_075.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1199,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,084,v1,19970101-19971231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19970101_19971231_084.nc4,conus_daily_eighth_19970101_19971231_084.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1200,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,014,v1,20080101-20081231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20080101_20081231_014.nc4,conus_daily_eighth_20080101_20081231_014.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1201,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,001,v1,19930101-19931231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19930101_19931231_001.nc4,conus_daily_eighth_19930101_19931231_001.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1202,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,003,v1,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19980101_19981231_003.nc4,conus_daily_eighth_19980101_19981231_003.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1203,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,035,v1,19890101-19891231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19890101_19891231_035.nc4,conus_daily_eighth_19890101_19891231_035.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1204,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,048,v1,19950101-19951231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19950101_19951231_048.nc4,conus_daily_eighth_19950101_19951231_048.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1205,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,017,v1,19900101-19901231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19900101_19901231_017.nc4,conus_daily_eighth_19900101_19901231_017.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1206,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,035,v1,19840101-19841231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19840101_19841231_035.nc4,conus_daily_eighth_19840101_19841231_035.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1207,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,023,v1,19970101-19971231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19970101_19971231_023.nc4,conus_daily_eighth_19970101_19971231_023.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1208,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,080,v1,19960101-19961231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19960101_19961231_080.nc4,conus_daily_eighth_19960101_19961231_080.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1209,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,094,v1,20030101-20031231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20030101_20031231_094.nc4,conus_daily_eighth_20030101_20031231_094.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1210,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,074,v1,19880101-19881231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19880101_19881231_074.nc4,conus_daily_eighth_19880101_19881231_074.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1211,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,078,v1,20030101-20031231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20030101_20031231_078.nc4,conus_daily_eighth_20030101_20031231_078.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1212,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,003,v1,20070101-20071231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20070101_20071231_003.nc4,conus_daily_eighth_20070101_20071231_003.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1213,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,088,v1,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20010101_20011231_088.nc4,conus_daily_eighth_20010101_20011231_088.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1214,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,050,v1,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20010101_20011231_050.nc4,conus_daily_eighth_20010101_20011231_050.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1215,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,082,v1,19930101-19931231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19930101_19931231_082.nc4,conus_daily_eighth_19930101_19931231_082.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1216,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,019,v1,20030101-20031231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20030101_20031231_019.nc4,conus_daily_eighth_20030101_20031231_019.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1217,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,085,v1,20140101-20141231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20140101_20141231_085.nc4,conus_daily_eighth_20140101_20141231_085.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1218,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,053,v1,19890101-19891231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19890101_19891231_053.nc4,conus_daily_eighth_19890101_19891231_053.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1219,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,043,v1,19870101-19871231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19870101_19871231_043.nc4,conus_daily_eighth_19870101_19871231_043.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1220,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,055,v1,19950101-19951231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19950101_19951231_055.nc4,conus_daily_eighth_19950101_19951231_055.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1221,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,094,v1,19870101-19871231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19870101_19871231_094.nc4,conus_daily_eighth_19870101_19871231_094.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1222,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,068,v1,20080101-20081231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20080101_20081231_068.nc4,conus_daily_eighth_20080101_20081231_068.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1223,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,035,v1,20030101-20031231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20030101_20031231_035.nc4,conus_daily_eighth_20030101_20031231_035.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1224,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,100,v1,20150101-20151231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20150101_20151231_100.nc4,conus_daily_eighth_20150101_20151231_100.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1225,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,004,v1,20120101-20121231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20120101_20121231_004.nc4,conus_daily_eighth_20120101_20121231_004.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1226,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,066,v1,20130101-20131231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20130101_20131231_066.nc4,conus_daily_eighth_20130101_20131231_066.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1227,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,062,v1,19880101-19881231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19880101_19881231_062.nc4,conus_daily_eighth_19880101_19881231_062.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1228,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,057,v1,20110101-20111231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20110101_20111231_057.nc4,conus_daily_eighth_20110101_20111231_057.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1229,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,001,v1,19810101-19811231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19810101_19811231_001.nc4,conus_daily_eighth_19810101_19811231_001.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1230,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,024,v1,20080101-20081231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20080101_20081231_024.nc4,conus_daily_eighth_20080101_20081231_024.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1231,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,021,v1,19840101-19841231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19840101_19841231_021.nc4,conus_daily_eighth_19840101_19841231_021.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1232,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,009,v1,19810101-19811231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19810101_19811231_009.nc4,conus_daily_eighth_19810101_19811231_009.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1233,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,038,v1,20110101-20111231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20110101_20111231_038.nc4,conus_daily_eighth_20110101_20111231_038.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1234,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,055,v1,19800101-19801231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19800101_19801231_055.nc4,conus_daily_eighth_19800101_19801231_055.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1235,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,096,v1,19970101-19971231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19970101_19971231_096.nc4,conus_daily_eighth_19970101_19971231_096.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1236,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,020,v1,20030101-20031231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20030101_20031231_020.nc4,conus_daily_eighth_20030101_20031231_020.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1237,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,033,v1,19810101-19811231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19810101_19811231_033.nc4,conus_daily_eighth_19810101_19811231_033.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1238,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,070,v1,20090101-20091231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20090101_20091231_070.nc4,conus_daily_eighth_20090101_20091231_070.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1239,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,047,v1,19870101-19871231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19870101_19871231_047.nc4,conus_daily_eighth_19870101_19871231_047.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1240,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,040,v1,19800101-19801231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19800101_19801231_040.nc4,conus_daily_eighth_19800101_19801231_040.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1241,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,075,v1,19860101-19861231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19860101_19861231_075.nc4,conus_daily_eighth_19860101_19861231_075.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1242,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,064,v1,20090101-20091231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20090101_20091231_064.nc4,conus_daily_eighth_20090101_20091231_064.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1243,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,010,v1,20090101-20091231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20090101_20091231_010.nc4,conus_daily_eighth_20090101_20091231_010.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1244,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,086,v1,19960101-19961231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19960101_19961231_086.nc4,conus_daily_eighth_19960101_19961231_086.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1245,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,032,v1,20110101-20111231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20110101_20111231_032.nc4,conus_daily_eighth_20110101_20111231_032.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1246,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,081,v1,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20010101_20011231_081.nc4,conus_daily_eighth_20010101_20011231_081.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1247,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,025,v1,19970101-19971231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19970101_19971231_025.nc4,conus_daily_eighth_19970101_19971231_025.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1248,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,089,v1,19830101-19831231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19830101_19831231_089.nc4,conus_daily_eighth_19830101_19831231_089.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1249,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,060,v1,19870101-19871231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19870101_19871231_060.nc4,conus_daily_eighth_19870101_19871231_060.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1250,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,020,v1,19990101-19991231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19990101_19991231_020.nc4,conus_daily_eighth_19990101_19991231_020.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1251,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,077,v1,20030101-20031231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20030101_20031231_077.nc4,conus_daily_eighth_20030101_20031231_077.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1252,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,024,v1,20150101-20151231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20150101_20151231_024.nc4,conus_daily_eighth_20150101_20151231_024.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1253,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,096,v1,19910101-19911231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19910101_19911231_096.nc4,conus_daily_eighth_19910101_19911231_096.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1254,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,045,v1,19880101-19881231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19880101_19881231_045.nc4,conus_daily_eighth_19880101_19881231_045.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1255,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,072,v1,19810101-19811231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19810101_19811231_072.nc4,conus_daily_eighth_19810101_19811231_072.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1256,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,011,v1,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20010101_20011231_011.nc4,conus_daily_eighth_20010101_20011231_011.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1257,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,098,v1,19840101-19841231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19840101_19841231_098.nc4,conus_daily_eighth_19840101_19841231_098.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1258,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,033,v1,19860101-19861231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19860101_19861231_033.nc4,conus_daily_eighth_19860101_19861231_033.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1259,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,057,v1,20050101-20051231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_20050101_20051231_057.nc4,conus_daily_eighth_20050101_20051231_057.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1260,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,095,v1,19810101-19811231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19810101_19811231_095.nc4,conus_daily_eighth_19810101_19811231_095.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1261,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,031,v1,19960101-19961231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19960101_19961231_031.nc4,conus_daily_eighth_19960101_19961231_031.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
1262,v1_landmask:GMET_V1:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/,posix,True,daily,060,v1,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/conus_daily_eighth_19980101_19981231_060.nc4,conus_daily_eighth_19980101_19981231_060.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v1_landmask/
